<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.07.27	17:30:00	4074.734	4076.002	4072.075	4074.371	2148	0	240
2026.07.27	17:45:00	4074.361	4077.181	4073.392	4076.460	1749	0	240
2026.07.27	18:00:00	4076.457	4079.205	4075.923	4076.759	2043	0	240
2026.07.27	18:15:00	4076.710	4077.021	4074.026	4076.823	1748	0	240
2026.07.27	18:30:00	4076.648	4079.549	4072.770	4076.273	2274	0	240
2026.07.27	18:45:00	4076.224	4079.358	4074.819	4077.756	1958	0	240
2026.07.27	19:00:00	4077.813	4081.751	4076.161	4080.134	1776	0	240
2026.07.27	19:15:00	4080.187	4088.625	4079.289	4085.737	1848	0	240
2026.07.27	19:30:00	4085.933	4087.251	4083.740	4086.734	1711	0	240
2026.07.27	19:45:00	4086.807	4089.468	4082.350	4083.208	1915	0	240
2026.07.27	20:00:00	4083.470	4084.154	4081.482	4082.096	1168	0	240
2026.07.27	20:15:00	4082.076	4082.249	4078.243	4078.647	957	0	240
2026.07.27	20:30:00	4078.845	4079.219	4075.755	4077.270	1115	0	240
2026.07.27	20:45:00	4077.161	4077.436	4075.109	4076.799	776	0	240
2026.07.27	22:00:00	4079.401	4082.068	4076.651	4076.919	860	0	240
2026.07.27	22:15:00	4076.983	4077.397	4071.023	4072.363	1042	0	240
2026.07.27	22:30:00	4072.425	4075.048	4072.278	4074.949	932	0	240
2026.07.27	22:45:00	4074.884	4074.972	4073.553	4074.044	882	0	240
2026.07.27	23:00:00	4074.235	4075.124	4071.622	4074.117	1024	0	240
2026.07.27	23:15:00	4074.119	4074.598	4072.006	4073.117	932	0	240
2026.07.27	23:30:00	4072.865	4073.613	4071.455	4072.075	772	0	240
2026.07.27	23:45:00	4072.183	4073.200	4069.881	4073.195	1334	0	240
2026.07.28	00:00:00	4073.146	4074.231	4061.770	4066.921	4082	0	240
2026.07.28	00:15:00	4066.848	4067.459	4058.868	4061.898	3182	0	240
2026.07.28	00:30:00	4061.956	4066.057	4060.290	4065.365	3035	0	240
2026.07.28	00:45:00	4065.291	4065.555	4057.506	4057.763	3018	0	240
2026.07.28	01:00:00	4057.712	4060.196	4053.814	4057.768	7198	0	240
2026.07.28	01:15:00	4057.711	4059.177	4046.211	4047.413	4923	0	240
2026.07.28	01:30:00	4047.312	4050.524	4043.308	4048.718	4238	0	240
2026.07.28	01:45:00	4049.032	4049.032	4042.456	4045.233	3081	0	240
2026.07.28	02:00:00	4045.091	4047.638	4042.351	4046.391	2918	0	240
2026.07.28	02:15:00	4046.341	4049.073	4045.174	4046.214	2235	0	240
2026.07.28	02:30:00	4046.152	4047.977	4041.384	4044.039	2894	0	240
2026.07.28	02:45:00	4043.989	4045.459	4040.555	4042.087	2429	0	240
2026.07.28	03:00:00	4042.023	4047.170	4040.193	4045.921	2222	0	240
2026.07.28	03:15:00	4045.698	4049.372	4045.321	4047.555	1982	0	240
2026.07.28	03:30:00	4047.429	4050.995	4047.131	4048.219	2239	0	240
2026.07.28	03:45:00	4048.284	4050.750	4047.859	4049.236	1652	0	240
2026.07.28	04:00:00	4049.189	4049.701	4043.377	4044.133	1942	0	240
2026.07.28	04:15:00	4043.756	4047.992	4043.570	4045.702	1558	0	240
2026.07.28	04:30:00	4045.811	4047.794	4043.902	4047.738	1479	0	240
2026.07.28	04:45:00	4047.504	4047.867	4041.305	4042.301	1659	0	240
2026.07.28	05:00:00	4042.251	4044.074	4039.779	4042.437	2336	0	240
2026.07.28	05:15:00	4042.487	4043.561	4040.644	4042.903	2038	0	240
2026.07.28	05:30:00	4042.828	4045.705	4034.702	4041.660	4306	0	240
2026.07.28	05:45:00	4041.714	4046.615	4039.664	4045.361	2077	0	240
2026.07.28	06:00:00	4045.162	4047.881	4042.781	4044.024	2784	0	240
2026.07.28	06:15:00	4044.339	4048.903	4043.845	4047.704	2468	0	240
2026.07.28	06:30:00	4047.821	4052.374	4046.920	4049.907	2374	0	240
2026.07.28	06:45:00	4049.602	4051.546	4047.913	4048.237	2338	0	240
2026.07.28	07:00:00	4048.438	4051.291	4047.326	4048.892	2154	0	240
2026.07.28	07:15:00	4048.919	4052.363	4048.532	4050.114	1809	0	240
2026.07.28	07:30:00	4050.020	4051.171	4048.202	4049.455	2000	0	240
2026.07.28	07:45:00	4049.210	4049.802	4046.230	4047.255	2182	0	240
2026.07.28	08:00:00	4047.473	4055.264	4042.872	4044.483	3954	0	240
2026.07.28	08:15:00	4044.230	4051.146	4044.012	4049.446	3792	0	240
2026.07.28	08:30:00	4049.495	4049.827	4041.959	4043.202	3311	0	240
2026.07.28	08:45:00	4043.252	4045.989	4041.641	4045.354	2392	0	240
2026.07.28	09:00:00	4045.301	4046.046	4040.497	4041.017	2069	0	240
2026.07.28	09:15:00	4041.070	4043.984	4038.859	4040.480	1918	0	240
2026.07.28	09:30:00	4040.492	4040.492	4029.367	4033.196	3420	0	240
2026.07.28	09:45:00	4033.145	4034.299	4019.055	4023.405	3641	0	240
2026.07.28	10:00:00	4023.346	4027.052	4020.440	4024.148	3372	0	240
2026.07.28	10:15:00	4024.276	4025.867	4016.830	4017.468	3141	0	240
2026.07.28	10:30:00	4017.604	4023.472	4017.001	4022.316	2954	0	240
2026.07.28	10:45:00	4022.317	4028.536	4021.950	4026.498	2546	0	240
2026.07.28	11:00:00	4026.691	4028.920	4023.240	4023.989	3487	0	240
2026.07.28	11:15:00	4023.936	4032.275	4023.834	4027.509	3448	0	240
2026.07.28	11:30:00	4027.574	4031.691	4026.350	4027.173	2547	0	240
2026.07.28	11:45:00	4027.123	4028.443	4023.865	4028.003	2346	0	240
2026.07.28	12:00:00	4027.906	4028.917	4022.832	4027.759	3153	0	240
2026.07.28	12:15:00	4027.810	4034.995	4026.163	4034.355	2870	0	240
2026.07.28	12:30:00	4034.444	4034.911	4025.278	4033.401	3884	0	240
2026.07.28	12:45:00	4033.514	4038.100	4028.360	4029.483	3251	0	240
2026.07.28	13:00:00	4029.454	4035.572	4029.365	4032.722	4527	0	240
2026.07.28	13:15:00	4032.772	4036.177	4028.308	4029.090	3588	0	240
2026.07.28	13:30:00	4029.044	4032.985	4020.127	4025.142	7342	0	240
2026.07.28	13:45:00	4025.030	4029.059	4021.599	4022.374	5785	0	240
2026.07.28	14:00:00	4022.372	4033.576	4021.795	4025.956	5174	0	240
2026.07.28	14:15:00	4025.873	4026.692	4011.292	4022.184	6116	0	240
2026.07.28	14:30:00	4022.134	4025.228	4018.648	4022.514	5053	0	240
2026.07.28	14:45:00	4022.824	4029.615	4021.119	4024.506	3685	0	240
2026.07.28	15:00:00	4024.458	4036.483	4022.269	4033.553	6183	0	240
2026.07.28	15:15:00	4033.617	4040.883	4031.666	4035.593	6517	0	240
2026.07.28	15:30:00	4035.644	4042.106	4032.203	4041.264	4234	0	240
2026.07.28	15:45:00	4041.154	4047.066	4040.937	4045.973	3358	0	240
2026.07.28	16:00:00	4046.281	4046.658	4042.143	4044.658	2559	0	240
2026.07.28	16:15:00	4044.536	4045.768	4042.116	4042.217	2077	0	240
2026.07.28	16:30:00	4042.278	4043.998	4040.125	4040.569	1990	0	240
2026.07.28	16:45:00	4040.520	4041.158	4036.474	4037.618	1989	0	240
2026.07.28	17:00:00	4037.669	4041.063	4035.546	4037.130	2213	0	240
2026.07.28	17:15:00	4037.078	4041.658	4035.041	4037.717	2878	0	240
2026.07.28	17:30:00	4037.766	4037.925	4027.644	4028.417	2014	0	240
2026.07.28	17:45:00	4028.364	4029.716	4025.584	4027.703	2158	0	240
2026.07.28	18:00:00	4027.819	4030.405	4026.980	4028.341	1941	0	240
2026.07.28	18:15:00	4028.343	4030.184	4025.729	4027.001	1903	0	240
2026.07.28	18:30:00	4027.158	4027.601	4022.932	4024.340	1966	0	240
2026.07.28	18:45:00	4024.365	4025.938	4021.657	4023.139	1769	0	240
2026.07.28	19:00:00	4022.831	4025.653	4022.283	4023.966	1649	0	240
2026.07.28	19:15:00	4024.109	4025.215	4021.854	4023.265	1313	0	240
2026.07.28	19:30:00	4023.484	4027.687	4022.972	4025.977	1538	0	240
2026.07.28	19:45:00	4026.051	4027.985	4025.330	4026.526	1691	0	240
2026.07.28	20:00:00	4026.217	4026.369	4022.562	4023.783	1408	0	240
2026.07.28	20:15:00	4023.718	4027.671	4023.452	4027.151	966	0	240
2026.07.28	20:30:00	4027.266	4030.272	4027.266	4029.901	1103	0	240
2026.07.28	20:45:00	4029.877	4030.435	4026.556	4028.838	1054	0	240
2026.07.28	22:00:00	4027.861	4028.600	4024.418	4024.555	821	0	260
2026.07.28	22:15:00	4024.615	4025.289	4017.414	4020.894	1056	0	240
2026.07.28	22:30:00	4021.096	4021.268	4013.921	4018.215	1591	0	240
2026.07.28	22:45:00	4018.106	4019.530	4015.273	4018.380	1404	0	240
2026.07.28	23:00:00	4018.430	4022.993	4016.320	4021.861	1560	0	240
2026.07.28	23:15:00	4022.072	4022.221	4014.905	4018.561	1772	0	240
2026.07.28	23:30:00	4018.502	4023.387	4017.514	4022.873	1295	0	240
2026.07.28	23:45:00	4022.823	4026.184	4019.000	4025.098	2412	0	240
2026.07.29	00:00:00	4024.898	4026.196	4017.588	4020.522	4918	0	240
2026.07.29	00:15:00	4020.470	4030.053	4020.470	4022.687	3564	0	240
2026.07.29	00:30:00	4022.339	4027.658	4021.169	4025.764	2932	0	240
2026.07.29	00:45:00	4025.817	4026.194	4020.362	4021.650	3110	0	240
2026.07.29	01:00:00	4021.602	4021.603	4009.998	4013.041	6690	0	240
2026.07.29	01:15:00	4013.065	4020.307	4011.711	4018.237	4142	0	240
2026.07.29	01:30:00	4018.119	4030.631	4015.072	4027.629	5898	0	240
2026.07.29	01:45:00	4027.683	4028.251	4021.872	4025.682	3675	0	240
2026.07.29	02:00:00	4025.771	4029.170	4023.010	4028.128	3960	0	240
2026.07.29	02:15:00	4028.054	4035.440	4026.149	4032.906	3053	0	240
2026.07.29	02:30:00	4032.972	4038.010	4030.673	4034.761	4037	0	240
2026.07.29	02:45:00	4034.713	4035.294	4029.243	4029.663	2694	0	240
2026.07.29	03:00:00	4029.614	4032.667	4027.353	4027.597	2893	0	240
2026.07.29	03:15:00	4027.900	4028.895	4025.384	4026.995	2334	0	240
2026.07.29	03:30:00	4026.938	4029.496	4024.439	4025.986	2021	0	240
2026.07.29	03:45:00	4025.983	4026.974	4022.998	4023.703	1633	0	240
2026.07.29	04:00:00	4023.756	4024.791	4021.185	4021.896	1843	0	240
2026.07.29	04:15:00	4021.873	4025.425	4020.499	4023.276	1894	0	240
2026.07.29	04:30:00	4023.471	4027.292	4023.148	4026.925	2071	0	240
2026.07.29	04:45:00	4026.989	4027.697	4023.668	4027.416	2311	0	240
2026.07.29	05:00:00	4027.344	4031.725	4026.534	4030.207	2374	0	240
2026.07.29	05:15:00	4030.411	4031.259	4026.850	4030.385	1869	0	240
2026.07.29	05:30:00	4030.441	4039.526	4029.693	4038.965	4137	0	240
2026.07.29	05:45:00	4039.018	4040.180	4031.644	4033.142	2964	0	240
2026.07.29	06:00:00	4032.921	4038.374	4032.869	4037.214	2712	0	240
2026.07.29	06:15:00	4037.215	4043.066	4035.948	4040.843	2291	0	240
2026.07.29	06:30:00	4040.794	4044.891	4040.542	4042.600	2459	0	240
2026.07.29	06:45:00	4042.601	4042.966	4039.666	4041.175	2067	0	240
2026.07.29	07:00:00	4040.924	4046.542	4040.924	4045.384	2219	0	240
2026.07.29	07:15:00	4045.118	4047.775	4044.012	4045.859	1726	0	240
2026.07.29	07:30:00	4045.908	4047.452	4044.694	4046.092	1816	0	240
2026.07.29	07:45:00	4045.778	4046.797	4042.656	4043.882	1542	0	240
2026.07.29	08:00:00	4043.832	4044.457	4039.097	4039.234	1972	0	240
2026.07.29	08:15:00	4039.269	4042.327	4035.441	4037.323	1812	0	240
2026.07.29	08:30:00	4037.268	4039.060	4035.784	4038.284	1833	0	240
2026.07.29	08:45:00	4038.285	4040.213	4036.922	4037.444	1785	0	240
2026.07.29	09:00:00	4037.493	4038.430	4035.489	4036.398	1481	0	240
2026.07.29	09:15:00	4036.333	4037.554	4033.410	4033.858	1366	0	240
2026.07.29	09:30:00	4033.911	4034.961	4031.157	4034.203	2143	0	240
2026.07.29	09:45:00	4034.094	4036.470	4031.899	4032.803	1563	0	240
2026.07.29	10:00:00	4032.749	4034.080	4030.911	4031.759	2274	0	240
2026.07.29	10:15:00	4031.797	4033.454	4030.142	4032.879	1614	0	240
2026.07.29	10:30:00	4032.982	4034.449	4026.138	4027.486	1889	0	240
2026.07.29	10:45:00	4027.423	4028.619	4025.846	4027.211	1486	0	240
2026.07.29	11:00:00	4027.340	4029.517	4024.797	4029.511	1930	0	240
2026.07.29	11:15:00	4029.514	4033.621	4028.260	4032.666	1613	0	240
2026.07.29	11:30:00	4032.716	4033.070	4029.974	4031.027	1426	0	240
2026.07.29	11:45:00	4031.041	4036.147	4030.344	4032.616	2158	0	240
2026.07.29	12:00:00	4032.665	4033.541	4025.864	4026.923	2101	0	240
2026.07.29	12:15:00	4027.228	4027.611	4012.468	4013.291	6602	0	240
2026.07.29	12:30:00	4013.158	4022.555	4009.074	4020.878	3951	0	240
2026.07.29	12:45:00	4020.890	4023.568	4018.909	4022.529	2538	0	240
2026.07.29	13:00:00	4022.600	4026.509	4014.894	4015.846	4453	0	240
2026.07.29	13:15:00	4015.481	4023.371	4013.630	4014.639	3952	0	240
2026.07.29	13:30:00	4014.588	4017.982	4009.855	4013.717	7405	0	240
2026.07.29	13:45:00	4013.660	4016.109	4002.392	4007.191	5932	0	240
2026.07.29	14:00:00	4007.240	4008.730	3995.836	3999.126	6566	0	240
2026.07.29	14:15:00	3999.323	4010.259	3998.699	4005.541	5607	0	240
2026.07.29	14:30:00	4005.236	4009.322	3998.765	4001.285	4293	0	240
2026.07.29	14:45:00	4001.234	4005.829	3998.213	4004.691	4865	0	240
2026.07.29	15:00:00	4004.819	4009.979	4003.084	4006.768	3918	0	240
2026.07.29	15:15:00	4006.873	4011.280	4003.669	4010.602	3300	0	240
2026.07.29	15:30:00	4010.803	4013.508	4006.885	4010.441	3453	0	240
2026.07.29	15:45:00	4010.390	4013.922	4008.237	4009.906	2824	0	240
2026.07.29	16:00:00	4009.736	4015.742	4007.483	4009.635	2941	0	240
2026.07.29	16:15:00	4009.325	4017.785	4007.886	4016.351	2549	0	240
2026.07.29	16:30:00	4016.267	4018.962	4014.811	4017.106	2379	0	240
2026.07.29	16:45:00	4016.997	4032.843	4015.138	4027.331	4073	0	240
2026.07.29	17:00:00	4027.414	4050.695	4027.173	4042.206	4815	0	240
2026.07.29	17:15:00	4042.177	4050.690	4037.347	4039.107	5206	0	240
2026.07.29	17:30:00	4039.023	4047.452	4036.269	4045.562	3379	0	240
2026.07.29	17:45:00	4045.533	4048.201	4041.308	4043.873	2819	0	240
2026.07.29	18:00:00	4044.205	4086.132	4042.960	4080.887	18746	0	240
2026.07.29	18:15:00	4080.947	4083.960	4063.655	4067.811	10460	0	240
2026.07.29	18:30:00	4067.737	4087.036	4051.945	4083.104	21332	0	240
2026.07.29	18:45:00	4083.234	4110.040	4081.815	4106.535	17618	0	240
2026.07.29	19:00:00	4106.591	4116.481	4089.939	4099.422	15835	0	240
2026.07.29	19:15:00	4099.499	4104.723	4080.978	4084.212	14112	0	240
2026.07.29	19:30:00	4084.163	4088.366	4065.027	4069.186	13137	0	240
2026.07.29	19:45:00	4069.136	4071.999	4044.039	4044.721	11288	0	240
2026.07.29	20:00:00	4044.842	4056.026	4042.467	4051.923	8971	0	240
2026.07.29	20:15:00	4051.862	4057.472	4043.821	4055.493	4910	0	240
2026.07.29	20:30:00	4055.442	4069.278	4053.827	4067.034	3384	0	240
2026.07.29	20:45:00	4067.002	4070.226	4063.212	4066.039	3274	0	240
2026.07.29	22:00:00	4068.187	4077.633	4064.958	4076.219	2081	0	260
2026.07.29	22:15:00	4076.166	4077.409	4072.397	4075.035	1543	0	240
2026.07.29	22:30:00	4074.837	4081.411	4072.825	4081.286	1738	0	240
2026.07.29	22:45:00	4081.254	4090.659	4079.622	4088.409	2004	0	240
2026.07.29	23:00:00	4088.355	4100.315	4088.175	4091.411	2137	0	240
2026.07.29	23:15:00	4091.477	4095.024	4090.247	4093.445	1647	0	240
2026.07.29	23:30:00	4093.338	4094.664	4089.311	4089.989	1647	0	240
2026.07.29	23:45:00	4090.048	4092.940	4084.393	4084.754	4008	0	240
2026.07.30	00:00:00	4084.555	4086.711	4079.063	4081.249	6598	0	240
2026.07.30	00:15:00	4081.197	4083.655	4072.747	4075.281	6150	0	240
2026.07.30	00:30:00	4075.445	4076.849	4064.877	4066.272	4971	0	240
2026.07.30	00:45:00	4066.296	4072.797	4064.760	4072.027	4084	0	240
2026.07.30	01:00:00	4072.084	4092.937	4070.127	4075.731	9244	0	240
2026.07.30	01:15:00	4075.468	4084.804	4073.138	4081.351	6900	0	240
2026.07.30	01:30:00	4081.254	4089.821	4080.443	4086.587	5174	0	240
2026.07.30	01:45:00	4086.637	4091.092	4083.621	4084.682	3826	0	240
2026.07.30	02:00:00	4084.622	4090.386	4082.253	4082.542	3780	0	240
2026.07.30	02:15:00	4082.624	4083.805	4079.872	4082.611	3130	0	240
2026.07.30	02:30:00	4082.501	4082.908	4073.498	4076.700	4932	0	240
2026.07.30	02:45:00	4076.752	4076.952	4063.241	4063.713	3759	0	240
2026.07.30	03:00:00	4063.752	4069.967	4060.372	4062.989	3983	0	240
2026.07.30	03:15:00	4063.074	4064.047	4052.446	4053.896	4086	0	240
2026.07.30	03:30:00	4053.854	4055.813	4050.672	4052.576	3565	0	240
2026.07.30	03:45:00	4052.395	4059.663	4052.049	4058.764	2654	0	240
2026.07.30	04:00:00	4058.961	4060.247	4052.709	4053.417	2678	0	240
2026.07.30	04:15:00	4053.365	4055.346	4050.794	4054.165	2040	0	240
2026.07.30	04:30:00	4053.905	4054.004	4047.558	4048.731	2066	0	240
2026.07.30	04:45:00	4048.671	4052.014	4044.217	4046.138	2767	0	240
2026.07.30	05:00:00	4046.190	4046.252	4041.666	4045.815	3543	0	240
2026.07.30	05:15:00	4045.865	4047.334	4037.453	4047.037	3537	0	240
2026.07.30	05:30:00	4046.777	4051.308	4028.420	4033.513	7187	0	240
2026.07.30	05:45:00	4033.462	4038.470	4030.009	4033.807	5113	0	240
2026.07.30	06:00:00	4033.753	4039.576	4031.316	4032.384	4741	0	240
2026.07.30	06:15:00	4032.333	4039.318	4029.196	4032.985	4717	0	240
2026.07.30	06:30:00	4032.923	4038.182	4030.986	4035.610	3913	0	240
2026.07.30	06:45:00	4035.557	4040.509	4034.141	4036.757	3254	0	240
2026.07.30	07:00:00	4036.743	4047.858	4035.280	4046.653	5030	0	240
2026.07.30	07:15:00	4046.576	4051.261	4043.081	4045.717	4140	0	240
2026.07.30	07:30:00	4045.742	4047.305	4036.219	4045.748	3712	0	240
2026.07.30	07:45:00	4045.737	4046.545	4038.073	4038.861	3351	0	240
2026.07.30	08:00:00	4038.607	4056.191	4036.540	4053.184	5342	0	240
2026.07.30	08:15:00	4053.326	4068.466	4052.099	4064.675	4784	0	240
2026.07.30	08:30:00	4064.597	4072.937	4062.866	4065.610	5759	0	240
2026.07.30	08:45:00	4065.546	4070.939	4059.480	4061.296	3363	0	240
2026.07.30	09:00:00	4061.607	4069.200	4060.198	4066.128	3318	0	240
2026.07.30	09:15:00	4066.044	4072.490	4064.279	4067.451	3971	0	240
2026.07.30	09:30:00	4067.754	4069.318	4060.648	4065.607	3752	0	240
2026.07.30	09:45:00	4065.462	4073.172	4062.185	4063.442	2827	0	240
2026.07.30	10:00:00	4063.515	4074.803	4062.835	4068.367	4391	0	240
2026.07.30	10:15:00	4068.421	4077.769	4067.418	4076.405	4451	0	240
2026.07.30	10:30:00	4076.477	4082.723	4075.050	4081.155	4354	0	240
2026.07.30	10:45:00	4080.910	4083.026	4077.951	4078.252	3112	0	240
2026.07.30	11:00:00	4078.081	4082.804	4077.617	4079.753	3174	0	240
2026.07.30	11:15:00	4079.806	4081.967	4076.563	4077.772	2742	0	240
2026.07.30	11:30:00	4077.667	4079.481	4076.034	4077.521	2664	0	240
2026.07.30	11:45:00	4077.540	4080.530	4075.614	4077.586	2524	0	240
2026.07.30	12:00:00	4077.481	4082.561	4074.506	4078.635	3309	0	240
2026.07.30	12:15:00	4078.710	4081.395	4071.476	4077.244	3725	0	240
2026.07.30	12:30:00	4077.105	4086.886	4071.557	4077.241	7258	0	240
2026.07.30	12:45:00	4077.300	4079.405	4067.032	4068.753	6064	0	240
2026.07.30	13:00:00	4068.904	4076.780	4064.935	4076.513	8778	0	240
2026.07.30	13:15:00	4076.674	4084.092	4071.898	4080.128	6117	0	240
2026.07.30	13:30:00	4080.093	4098.780	4074.777	4088.961	16149	0	240
2026.07.30	13:45:00	4089.023	4112.606	4085.648	4112.167	12346	0	240
2026.07.30	14:00:00	4112.231	4120.412	4093.895	4098.218	14777	0	240
2026.07.30	14:15:00	4097.904	4100.253	4087.119	4096.219	10333	0	240
2026.07.30	14:30:00	4096.017	4111.344	4094.573	4110.578	7751	0	240
2026.07.30	14:45:00	4110.627	4113.056	4096.285	4099.896	7579	0	240
2026.07.30	15:00:00	4099.949	4100.454	4082.954	4085.644	8601	0	240
2026.07.30	15:15:00	4085.531	4097.239	4084.711	4096.086	5956	0	240
2026.07.30	15:30:00	4095.885	4106.937	4092.408	4105.211	5266	0	240
2026.07.30	15:45:00	4105.371	4110.034	4103.428	4107.999	3764	0	240
2026.07.30	16:00:00	4107.945	4115.992	4107.581	4114.118	3647	0	240
2026.07.30	16:15:00	4114.028	4119.338	4113.491	4116.077	2754	0	240
2026.07.30	16:30:00	4116.190	4116.433	4108.200	4108.751	2856	0	240
2026.07.30	16:45:00	4108.816	4110.839	4106.526	4110.839	2132	0	240
2026.07.30	17:00:00	4110.778	4111.350	4104.887	4104.887	2308	0	240
2026.07.30	17:15:00	4104.806	4108.262	4098.611	4101.668	2524	0	240
2026.07.30	17:30:00	4101.486	4108.401	4099.816	4106.095	3944	0	240
2026.07.30	17:45:00	4106.151	4108.544	4101.252	4102.450	2192	0	240
2026.07.30	18:00:00	4102.645	4106.828	4102.645	4106.471	2081	0	240
2026.07.30	18:15:00	4106.585	4106.784	4100.642	4103.390	2040	0	240
2026.07.30	18:30:00	4103.674	4107.891	4102.940	4104.666	1770	0	240
2026.07.30	18:45:00	4104.929	4105.358	4098.693	4099.622	1772	0	240
2026.07.30	19:00:00	4099.567	4105.709	4098.705	4104.853	2119	0	240
2026.07.30	19:15:00	4104.907	4115.020	4102.941	4112.687	2398	0	240
2026.07.30	19:30:00	4112.866	4115.484	4111.388	4112.232	1852	0	240
2026.07.30	19:45:00	4112.313	4113.036	4109.197	4112.162	2069	0	240
2026.07.30	20:00:00	4112.217	4117.495	4110.021	4113.829	2678	0	240
2026.07.30	20:15:00	4113.887	4114.891	4111.524	4111.987	1566	0	240
2026.07.30	20:30:00	4112.101	4112.594	4102.208	4102.904	2143	0	240
2026.07.30	20:45:00	4102.960	4103.741	4098.986	4103.046	1766	0	240
2026.07.30	22:00:00	4105.237	4107.660	4102.494	4106.889	1190	0	260
2026.07.30	22:15:00	4106.803	4108.650	4106.453	4107.647	1099	0	240
2026.07.30	22:30:00	4107.573	4110.541	4107.103	4110.510	1106	0	240
2026.07.30	22:45:00	4110.304	4111.150	4108.866	4109.252	966	0	240
2026.07.30	23:00:00	4109.283	4111.824	4106.401	4107.120	1128	0	240
2026.07.30	23:15:00	4107.367	4107.591	4103.858	4104.217	1122	0	240
2026.07.30	23:30:00	4104.195	4107.423	4102.113	4106.226	1330	0	240
2026.07.30	23:45:00	4106.198	4110.144	4105.372	4105.791	1404	0	240
2026.07.31	00:00:00	4105.694	4107.253	4100.576	4101.356	3005	0	240
2026.07.31	00:15:00	4101.096	4103.750	4095.941	4096.425	2554	0	240
2026.07.31	00:30:00	4096.368	4097.590	4090.454	4092.841	2191	0	240
2026.07.31	00:45:00	4092.791	4096.207	4090.439	4094.826	2410	0	240
2026.07.31	01:00:00	4094.557	4101.625	4088.756	4089.050	5234	0	240
2026.07.31	01:15:00	4089.100	4095.065	4086.393	4092.076	3433	0	240
2026.07.31	01:30:00	4092.134	4092.134	4083.901	4085.841	3149	0	240
2026.07.31	01:45:00	4085.637	4089.334	4081.949	4084.097	2736	0	240
2026.07.31	02:00:00	4084.288	4090.533	4081.543	4085.618	2481	0	240
2026.07.31	02:15:00	4085.607	4085.607	4081.439	4082.108	1910	0	240
2026.07.31	02:30:00	4082.026	4084.509	4075.253	4075.253	2545	0	240
2026.07.31	02:45:00	4075.555	4078.534	4074.038	4076.248	2420	0	240
2026.07.31	03:00:00	4076.182	4076.264	4071.879	4073.371	2396	0	240
2026.07.31	03:15:00	4073.358	4076.195	4072.165	4075.262	2003	0	240
2026.07.31	03:30:00	4075.379	4079.485	4074.983	4076.581	2066	0	240
2026.07.31	03:45:00	4076.466	4077.685	4074.081	4075.036	1492	0	240
2026.07.31	04:00:00	4075.041	4077.023	4073.162	4076.543	1574	0	240
2026.07.31	04:15:00	4076.457	4079.954	4074.445	4079.846	1645	0	240
2026.07.31	04:30:00	4079.794	4081.415	4079.202	4079.233	1181	0	240
2026.07.31	04:45:00	4079.502	4080.157	4074.782	4080.041	1253	0	240
2026.07.31	05:00:00	4079.964	4083.363	4079.565	4079.948	1502	0	240
2026.07.31	05:15:00	4080.058	4083.085	4079.490	4080.944	1292	0	240
2026.07.31	05:30:00	4080.997	4081.680	4075.592	4076.499	2631	0	240
2026.07.31	05:45:00	4076.460	4076.469	4073.311	4074.537	2042	0	240
2026.07.31	06:00:00	4074.591	4082.936	4072.555	4082.418	2396	0	240
2026.07.31	06:15:00	4082.442	4087.471	4080.906	4084.718	2603	0	240
2026.07.31	06:30:00	4084.811	4085.145	4077.100	4078.136	2842	0	240
2026.07.31	06:45:00	4078.240	4081.610	4076.254	4077.703	2446	0	240
2026.07.31	07:00:00	4077.639	4079.150	4075.195	4077.362	2201	0	240
2026.07.31	07:15:00	4077.609	4079.061	4071.954	4072.638	2305	0	240
2026.07.31	07:30:00	4072.760	4073.972	4068.061	4072.036	2289	0	240
2026.07.31	07:45:00	4072.100	4074.300	4067.245	4067.807	2419	0	240
2026.07.31	08:00:00	4067.747	4067.814	4060.940	4062.275	2642	0	240
2026.07.31	08:15:00	4062.335	4067.203	4057.676	4058.656	3212	0	240
2026.07.31	08:30:00	4058.604	4061.296	4054.022	4059.336	2950	0	240
2026.07.31	08:45:00	4059.279	4064.305	4057.598	4061.034	3247	0	240
2026.07.31	09:00:00	4060.976	4063.926	4055.127	4056.856	3185	0	240
2026.07.31	09:15:00	4056.897	4057.633	4051.430	4052.475	2683	0	240
2026.07.31	09:30:00	4052.423	4054.509	4050.008	4052.961	2274	0	240
2026.07.31	09:45:00	4053.173	4057.094	4052.165	4054.953	1727	0	240
2026.07.31	10:00:00	4055.234	4058.414	4053.119	4055.735	1817	0	240
2026.07.31	10:15:00	4055.783	4056.087	4051.874	4053.065	1618	0	240
2026.07.31	10:30:00	4052.952	4056.435	4052.737	4054.880	1819	0	240
2026.07.31	10:45:00	4054.593	4057.172	4053.745	4054.311	1600	0	240
2026.07.31	11:00:00	4054.502	4059.447	4052.178	4056.819	2100	0	240
2026.07.31	11:15:00	4056.873	4061.152	4053.928	4058.661	2721	0	240
2026.07.31	11:30:00	4058.610	4058.851	4050.461	4052.077	2482	0	240
2026.07.31	11:45:00	4052.110	4055.539	4051.132	4053.731	1786	0	240
2026.07.31	12:00:00	4053.727	4059.501	4052.297	4058.926	2569	0	240
2026.07.31	12:15:00	4058.876	4059.162	4046.963	4047.177	2812	0	240
